source_file,row_number,issue_type,sku,details
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,393,unmatched_export_row,763335B,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,394,unmatched_export_row,50303,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,395,unmatched_export_row,BS34100,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,396,unmatched_export_row,BS3450,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,397,unmatched_export_row,PW38100,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,398,unmatched_export_row,PW3850,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,399,unmatched_export_row,7795840,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,400,unmatched_export_row,300GSM,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,401,unmatched_export_row,G885421,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,402,unmatched_export_row,DF07550,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,403,unmatched_export_row,T-VALVE-BRACKET,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,404,unmatched_export_row,T-GAUGE-BRACKET,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,405,unmatched_export_row,Bracket-wide clamp,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,406,unmatched_export_row,T-GHS-BRASS,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,407,unmatched_export_row,7351376,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,408,unmatched_export_row,4945828,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,409,unmatched_export_row,684620D,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,410,unmatched_export_row,4537765,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,411,unmatched_export_row,J508659,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,412,unmatched_export_row,J558661,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,413,unmatched_export_row,T455881,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,414,unmatched_export_row,G198928,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,415,unmatched_export_row,6307514,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,416,unmatched_export_row,6594300,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,417,unmatched_export_row,E938841,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,418,unmatched_export_row,979286J,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,419,unmatched_export_row,291854G,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,420,unmatched_export_row,E973221,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,421,unmatched_export_row,214836A,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,422,unmatched_export_row,390707Z,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,423,unmatched_export_row,BZ276,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,424,unmatched_export_row,T-9/10BR-CF,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,425,unmatched_export_row,871849G,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,426,unmatched_export_row,,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,427,unmatched_export_row,,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,428,unmatched_export_row,R458193,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,429,unmatched_export_row,289485F,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,430,unmatched_export_row,2551323,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,431,unmatched_export_row,344676P,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,432,unmatched_export_row,207548K,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,433,unmatched_export_row,D719344,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,434,unmatched_export_row,H972314,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,435,unmatched_export_row,377751P,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,436,unmatched_export_row,M914772,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,437,unmatched_export_row,5419094,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,439,unmatched_export_row,G391635,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,440,unmatched_export_row,648950G,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,441,unmatched_export_row,63042,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,445,unmatched_export_row,888886B,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,447,unmatched_export_row,,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,448,unmatched_export_row,,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,449,unmatched_export_row,,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,450,unmatched_export_row,C278669,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,451,unmatched_export_row,710917L,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,452,unmatched_export_row,D685199,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,454,unmatched_export_row,135068N,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,455,unmatched_export_row,F233301,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,456,unmatched_export_row,2496418,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,457,unmatched_export_row,L001853,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,458,unmatched_export_row,372734A,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,459,unmatched_export_row,5189082,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,460,unmatched_export_row,10070-12-REMOTE,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,462,unmatched_export_row,S850127,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,463,unmatched_export_row,M443664,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,464,unmatched_export_row,JRFEE,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,465,unmatched_export_row,P320412,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,466,unmatched_export_row,C023103,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,467,unmatched_export_row,T-FNG-KIT-DUAL-50-15-150,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,468,unmatched_export_row,T-FNG-KIT-DUAL-50-30-150,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,469,unmatched_export_row,T-FNG-KIT-DUAL-50-40-150,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,470,unmatched_export_row,T-FNG-KIT-DUAL-50-22-150,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,471,unmatched_export_row,T-FNG-KIT-DUAL-15-30-150,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,472,unmatched_export_row,T-FNG-KIT-DUAL-15-40-150,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,473,unmatched_export_row,T-FNG-KIT-DUAL-15-22-150,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,474,unmatched_export_row,T-FNG-KIT-DUAL-30-40-150,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,475,unmatched_export_row,T-FNG-KIT-DUAL-30-22-150,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,476,unmatched_export_row,T-FNG-KIT-DUAL-40-30-150,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,477,unmatched_export_row,T-FNG-KIT-DUAL-40-22-150,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,478,unmatched_export_row,T-FNG-KIT-DUAL-50-50-150,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,479,unmatched_export_row,T-FNG-KIT-DUAL-15-15-150,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,480,unmatched_export_row,T-FNG-KIT-DUAL-30-30-150,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,481,unmatched_export_row,T-FNG-KIT-DUAL-40-40-150,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,482,unmatched_export_row,T-FNG-KIT-DUAL-22-22-150,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,483,unmatched_export_row,Y974825,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,484,unmatched_export_row,7165280,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,485,unmatched_export_row,6222110,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,486,unmatched_export_row,G757185,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,487,unmatched_export_row,,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,488,unmatched_export_row,F227460,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,489,unmatched_export_row,F562969,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,490,unmatched_export_row,B314589,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,491,unmatched_export_row,940426E,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,492,unmatched_export_row,9609678,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,493,unmatched_export_row,S305590,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,494,unmatched_export_row,,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,495,unmatched_export_row,,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,496,unmatched_export_row,,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,497,unmatched_export_row,,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,498,unmatched_export_row,770837V,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,499,unmatched_export_row,4731744,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,500,unmatched_export_row,939871B,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,501,unmatched_export_row,ex101wb5,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,502,unmatched_export_row,213699Y,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,503,unmatched_export_row,370794G,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,504,unmatched_export_row,153713Q,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,505,unmatched_export_row,8979973,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,506,unmatched_export_row,K931027,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,507,unmatched_export_row,224958Q,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,508,unmatched_export_row,340035H,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,509,unmatched_export_row,379104L,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,510,unmatched_export_row,T-Dial-Assembly,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,511,unmatched_export_row,20001-e-ugk,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,512,unmatched_export_row,J375075,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,513,unmatched_export_row,T-5BR-CF,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,514,unmatched_export_row,T-4BR-CF,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,515,unmatched_export_row,20002-e-ugk,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,516,unmatched_export_row,20003-e-ugk,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,520,unmatched_export_row,032611452114,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,521,unmatched_export_row,032611452206,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,522,unmatched_export_row,,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,523,unmatched_export_row,,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,524,unmatched_export_row,113313764306,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,525,unmatched_export_row,f94014V,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,526,unmatched_export_row,6434289,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,527,unmatched_export_row,7783301,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,528,unmatched_export_row,f974538,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,529,unmatched_export_row,f954013,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,530,unmatched_export_row,6845332,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,531,unmatched_export_row,827263A,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,532,unmatched_export_row,f907062,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,533,unmatched_export_row,f977463,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,534,unmatched_export_row,6527919,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,535,unmatched_export_row,2534461,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,536,unmatched_export_row,f908691,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,537,unmatched_export_row,f92101B,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,538,unmatched_export_row,60040,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,539,unmatched_export_row,T-GN-ADJ-V1,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,540,unmatched_export_row,T-Cart-Repair-Kit,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,541,unmatched_export_row,943011N,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,542,unmatched_export_row,831402Z,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,543,unmatched_export_row,313678J,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,544,unmatched_export_row,868678Z,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,545,unmatched_export_row,1609129,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,547,unmatched_export_row,3764243,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,548,unmatched_export_row,252081H,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,550,unmatched_export_row,489428W,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,551,unmatched_export_row,,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
MLT3E97CHP443_catalog-2026-03-18-2021.xlsx,554,unmatched_export_row,L563988,Could not map the live Square export row into the current AZCS import catalog by SKU/vendor code/GTIN/name. Match status: no_match.
